"","log H/L MAP1_03K","log H/L MAP1_06K","log H/L MAP1_12K","log H/L MAP1_24K","log H/L MAP1_80K","log H/L MAP2_03K","log H/L MAP2_06K","log H/L MAP2_12K","log H/L MAP2_24K","log H/L MAP2_80K","log H/L MAP3_03K","log H/L MAP3_06K","log H/L MAP3_12K","log H/L MAP3_24K","log H/L MAP3_80K","log H/L MAP4_03K","log H/L MAP4_06K","log H/L MAP4_12K","log H/L MAP4_24K","log H/L MAP4_80K","log H/L MAP5_03K","log H/L MAP5_06K","log H/L MAP5_12K","log H/L MAP5_24K","log H/L MAP5_80K","log H/L MAP6_03K","log H/L MAP6_06K","log H/L MAP6_12K","log H/L MAP6_24K","log H/L MAP6_80K"
"O75251",-1.15447381940614,-0.660543318707604,2.99902585203546,4.54194842533373,3.05058876150885,-1.07111807291066,-0.373719743731534,1.41872967673653,3.1882743113212,2.30704958582366,-1.21628353724843,-0.331045824746285,1.67901836321061,1.5003941664158,2.77036392650884,-1.3330798362184,-0.667423812269237,2.59313860571707,3.1533027367868,3.89811158903299,-1.24725140859287,-0.817180598387794,2.76117887599877,3.20817386875891,3.92371967874939,-0.87885194352469,-0.487115768591592,3.29610495026551,4.45930045858076,3.59514556799086
"O00217",-1.2024391096877,-0.687520692847543,3.38515489688434,4.39663902872885,4.29689785770008,-1.16912813254699,-0.466077891412066,3.34610590918853,4.72585019962716,4.43222451432684,-1.20240590955789,-0.377481906559665,2.96709481050246,3.89297381527333,4.37684601401632,-1.34402542795235,-0.609970718921392,3.04006829898396,4.50328512287265,4.48497591451119,-1.30850156790823,-0.803418134048812,2.85269803505504,3.95373084981149,4.98513606736801,-0.916371331543606,-0.597889079120094,3.14924310419246,4.43102115416736,4.68509917200661
"P49821",-1.15707746960452,-0.660588928148857,3.62093824438629,4.42283848253427,5.14779511328845,-1.11341083508182,-0.417578879622103,3.36078564490772,4.6751949193859,5.14355668413114,-1.12954452912138,-0.364830697823629,3.06168980607549,4.40510741683395,4.86175690551042,-1.32088251995785,-0.585626293123925,3.36918727036538,4.73795710621359,4.73822740036724,-1.26163855251828,-0.765449629866477,3.2810898905212,4.51620429916278,7.08161658331465,-0.880471174736247,-0.648122951813611,3.13430309545331,7.51546331151232,5.37986351625369
"P19404",-1.21977390311339,-0.635136256759303,3.39492565468731,4.53922086117324,4.85519240795915,-1.18793721595863,-0.477883972361242,3.37309134746948,4.84769631377526,4.96689184920312,-1.18485088492624,-0.443379300651945,3.11285023193934,4.57464650401889,4.33442525757026,-1.37587102398989,-0.645931555923058,3.31246188094915,4.58008516982478,4.9086207917474,-1.29488023191179,-0.805433810572083,3.34823241923927,5.1815796587472,4.20953134703709,-0.961395256229601,-0.6179636320017,3.39135530534338,5.1237903330681,4.82542948811976
"P56181-2",-1.22253188859809,-0.620933600719096,3.26594691020946,4.0453555955959,4.33356685113426,-1.20380097325082,-0.437408317925098,3.37878903793411,4.03333489533321,4.36197885403921,-1.21705471816134,-0.404649114764485,3.00961590561961,4.16059754588056,4.2910141014173,-1.35254732994575,-0.661090727191079,3.10681730343136,4.23878685958712,4.56815374340723,-1.29466786267084,-0.791307954326035,2.9566700392189,3.53069504230877,4.49089097889429,-0.922210111356332,-0.545634568092119,3.13910926746767,4.09000652990382,4.26768560285999
"Q8NC96",-0.480558740371961,0.0738202332916714,0.213751646311006,0.106750315060868,0.204766750654613,-0.320630253291715,0.209141397838592,0.151599082269397,0.181293412885475,0.231801022777157,-0.432980326505864,-0.0821481960249937,0.0603241331511038,0.209141397838592,0.329525485196655,-0.617299550435572,-0.172229743363244,-0.125730250082524,0.150819598212133,0.0418036876570852,-0.722538882410334,-0.152500107338664,-0.155164453786988,0.128161400914489,0.310689117519281,-0.440400508740829,-0.0188195435062877,-0.108207549520381,0.0550567933689351,0.318808503225839
"Q9NVZ3",-0.477502267143672,-0.0257056493522499,0.321812674667221,0.465504369629506,0.760859636821907,-0.209945318336782,0.160403925860014,0.358621313831518,0.354677828504453,1.02495789864439,-0.5041206752957,-0.000663792402769149,0.0959919129246028,0.285106251061254,1.00050485491985,-0.57383187555062,-0.384546034951044,0.0377336274465149,0.536649754020034,0.564524503835511,-0.686661261381181,-0.224991612384405,-0.0612098706160506,0.613154428431299,0.805457561465036,-0.332225928603862,-0.203202923619119,-0.102341350314046,0.742954756697492,0.711142449544349
"Q8NHV4",1.95128937821613,1.23903136345024,-0.421785834527546,-1.31998177005602,-1.22004274288792,2.01188917755522,1.55669916745739,-0.302208391466436,-1.22007635138246,-1.14458430660564,1.77399632511117,1.57133702680612,-0.291009405452587,-1.37796927187403,-1.26662830376075,2.00140594237928,1.58750901320245,-0.075109604838777,-1.26714906336774,-1.31965763771401,2.2151194245173,1.53251645392857,-0.564456743483441,-1.29434936741308,-1.04471695849283,2.22468860017996,1.41700183337313,-0.488896349224598,-1.12831403169641,-0.937823013479032
"P46934-4",-0.305913229095169,-0.797688858421065,-0.680705783695391,-0.366894333713129,0.645793870079994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P12036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.612494048149295,1.12399720369191,-0.33070105355552,-0.378550576545706,-0.621865746338216
"P51955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.525166845373195,0.560030123126305,0.244399991245549,-0.449138726881125,-0.490881858385409,NA,NA,NA,NA,NA
"Q8TDX7",0.871133951828175,0.78559239870423,-0.216568490870498,-0.689659879387849,-1.08525180288832,0.985063183736638,1.07080146760021,0.0465609057577412,-0.62106672751082,-0.814691616114093,0.850399396770255,0.950767000593138,0.0514417113826102,-0.725803951172186,-1.24694320993356,0.67581593117227,1.12393100831963,0.0795658498102748,-0.739998439355264,-1.17289640436902,0.921283979040922,0.763156583741287,-0.455395919020461,-0.826693440340052,-0.919478768168508,1.20814264733772,0.753775664332018,-0.323750648105438,-0.642346658411325,-0.803241896270377
"Q8TD19",-0.507931477295655,-0.228401721722739,-0.176266941422708,-1.06286656562849,-1.3135129193575,0.177726482932068,0.0842003616746553,-0.0649929334161495,-0.791258019395656,-0.875565983008768,0.0928839656784844,0.132642642539619,-0.458386043707783,-0.547826313466732,-1.24543740797033,-0.191590235293647,0.585058677184702,-0.0928478194070555,-0.634934614403607,-1.58380880610479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9H3P2",1.19610339771481,1.50792146495733,-0.155148388766795,-1.1769354710399,-1.55304509254567,1.06646811729821,1.24129106193372,-0.414460536647323,-1.5491556266364,-1.97369567564809,1.46283760142902,1.45480759211185,-0.00262809726903616,-1.25797653727778,-1.70985873659895,0.776103988073164,1.22255729134873,-0.247953662528178,-1.46665593816276,-2.22007635138246,1.34738219131511,1.43552192134393,-0.434051940998266,-1.16078210002058,-1.45945686602143,1.3062039006979,1.17708860210597,-0.78923710581369,-1.50369105517527,-1.77359011937874
"Q8WX92",1.22082521579787,1.41602901132623,-0.151586375067439,-1.26721851218673,-1.57789620167304,0.900490088630511,1.19736218414916,-0.377200809136361,-1.58285770209085,-1.91931505190019,1.41835188778552,1.68207883114293,0.0110662014062054,-1.1949552386296,-1.69320115185604,0.841490127613366,1.18033884962473,-0.153237927512183,-1.42325536801529,-2.19932163223632,1.21045120946998,1.32169724521235,-0.333225232544133,-1.26229593500526,-1.58540980551966,1.23001851371263,1.0100636833447,-0.6045203602393,-1.50663959413751,-1.83969934877698
"Q8IXH7",1.19370867338242,1.69550392607345,-0.168592927055469,-1.08039295309164,-1.63536033688042,0.922958964236172,1.3661403357705,-0.443575489599279,-1.66987762936506,-2.07801533601419,1.49697358099828,1.44863669708433,0.0702519218204442,-1.1383145462816,-1.65009126620616,0.826762015776306,1.16033938007825,-0.29759068356099,-1.45545526517151,-2.22398025935253,1.50263611720246,1.38802417581246,-0.401958818058085,-1.24055437769071,-1.48362170275129,1.12068370880198,1.08814159686902,-0.766921842903962,-1.51008718996994,-1.75268006502018
"P18615",1.32013804297497,1.31272325189986,-0.344391715064508,-1.40989145779425,-1.66735507377177,1.22280456104526,1.08780225897709,-0.390698905818157,-1.60757266178628,-2.03109087742813,1.40757029478141,1.42948206517701,-0.151906916981504,-1.2991696973092,-1.67705660514752,0.956800118051577,1.04509343834495,-0.173921386651403,-1.35660554652011,-2.06371070535134,1.46194758214236,1.3311319222172,-0.404954713842258,-1.29629682631668,-1.58285770209085,1.47238378969464,1.05276365720956,-0.744559695134556,-1.52591185498543,-1.78552699993495
"O60524",1.3174198498347,0.780730036476377,0.442863896685096,0.0264459803038009,-1.35472259025518,1.42572783804503,1.05554274796229,0.530670075491706,0.240131118330748,-1.29526965673164,1.48217710601943,1.06350294230616,0.530570203902528,0.0546401305383454,-1.27816365257719,1.38322043336566,1.21263158972095,0.689835877447175,0.308244364393713,-1.43136466828907,1.20351441113076,0.712199562645971,0.219462838957155,0.0843364457233237,-1.3881666345541,1.5419112659359,0.816804474832877,0.3426685182025,0.244156395628104,-1.23786383009889
"Q9UMX5",0.616263584661559,-0.993235218121578,-0.471248668022471,1.21151066288354,3.44267814822229,0.687508660720728,-0.878029751477957,-0.506947080453581,1.31371022615091,3.28272149596014,0.559638644922725,-0.77823425659837,-0.706017486170759,1.30521177607819,3.54831331215775,0.585443318936201,-0.855300974845861,-0.645908981538728,1.31626161675958,3.35839626195665,0.24049751707326,-1.06467604164757,-0.32530434207343,1.68670221025608,3.20407809844905,0.58525101087928,-0.942612115977622,-0.354261456113442,1.67093095458332,3.42061713897869
"P48681",-1.2534980400734,-1.08951292411196,-1.55558736177098,-1.54658251081332,-0.710000327672025,-1.16126601477402,-0.899937358114503,-1.65394516558856,-1.49390588809368,-1.14979265528553,-0.839544439593681,-0.313333642451858,-0.84334451115314,-0.961282892427146,-0.537256609921048,-1.64575097073808,-0.597779907273045,-0.511361601162203,-1.16469031326098,-0.794232159850182,-1.39927352880421,-0.843810514651719,-0.600817966354047,-0.879356099382293,-1.01581170715791,-1.07330218239116,-0.933738557731279,-1.14318158890555,-1.05086104539632,-0.71837889349796
"Q99519",1.25785546411516,-1.08280505317059,-0.564627433699519,1.50832722928032,3.86016825286164,1.40359495064167,-0.979401793993308,-0.69504512030287,1.52651958343844,3.45759429185641,1.28427721805513,-1.02453122265094,-0.928429519814334,1.5627675001856,3.52406367577721,1.29295839494864,-0.943305499360136,-0.817460242182003,1.40484863867524,3.88313201565728,1.04781754802137,-1.31728288975417,-0.753555427776625,1.49118609645893,4.17176726835231,1.57279267725843,-1.10382892051722,-0.849128423079465,1.44916515681218,3.34709867062227
"Q96JN8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.71553324668124,-1.15450593460544,-1.60920026601766,-1.01214072542941,-0.614204538510965,-0.917569900054051,-1.00141453437518,-1.55499376479052,-1.08415025197536,-0.718402630819188
"Q0ZGT2",-1.3116495275901,-0.673301594418331,-0.332007990608675,0.807767061766417,1.63798113090637,NA,NA,NA,NA,NA,-1.31494793717203,-0.0084790609234367,1.21778907075549,2.13257684267001,3.94822704387917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P21359",1.47477347631213,1.16652264432811,-0.21764176252163,-1.06555143594742,-1.23259944355393,1.5604214951303,1.4252444421481,-0.00853711005396763,-0.992861920436672,-1.11659814591863,1.44418997637925,1.36815371109619,-0.195830765655467,-1.18052800367227,-1.25559775765237,1.31463852669988,1.17893768004171,-0.0640575487334426,-0.96305363965308,-1.37089988183962,1.53908434750684,1.28024369586602,-0.445990798420987,-1.11085358330759,-1.07154250198349,1.77277246825096,1.33279384840491,-0.401634794676355,-0.984131385415889,-0.922128095777396
"P35240",-0.492768596412133,-0.00988741120677837,0.489645688040287,1.04236417524801,2.80163464622792,-0.574626636441609,-0.116864073280473,0.327687364176047,0.763666520138074,2.65976475738022,-0.601386947340763,-0.142162286529213,0.196607044094818,0.918691534424397,2.19468594889627,-0.889556572019909,-0.34232341344827,-0.121109900581441,0.630591854150484,2.22416378734166,-1.13115522634948,-0.510189923343729,0.0112093614203034,1.12114805647531,2.78872746673981,-0.698904065512499,-0.393500918011677,0.0109230271847919,1.29824773416658,1.47446200244365
"Q00653-4",-1.11450372678348,-0.477542441884791,-0.239702395759846,-0.180495303958067,0.261590988964125,-1.07902077276437,-0.32026994884168,-0.285600603069597,-0.30299131408952,0.160145725404579,-1.04215967329377,-0.387317240922917,-0.339126131942153,-0.124817580174666,0.352532556672896,-1.2979276313235,-0.727546754782879,-0.466117749270419,-0.253102533816976,0.160791139919387,-0.996426545552863,-0.478245681011993,-0.501585721403924,-0.17869796011047,0.12987646083313,-0.61727741964701,-0.245351898208933,-0.428391140260281,0.160920188181103,0.481195592928954
"Q9Y697",-1.14203492435381,-0.583419642309532,3.73865976570827,4.5101390954004,4.63708852827413,-1.13251466385369,-0.492362637987233,3.40503932181867,4.35916973074329,4.51304852084416,-1.19330474646824,-0.448528279019163,3.2918834655749,4.48510476108097,4.38066019304709,-1.30682308100754,-0.610719553076429,3.33813912804328,4.53810355147382,4.45134300934942,-1.20936139675157,-0.844328472917784,3.36862868162898,4.93757979967966,4.63685659305545,-0.867831183519014,-0.618628019389512,3.29147095128927,4.95689302432336,4.90168752229991
"Q9UMS0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.930050417609496,-0.672151706707701,3.93508252331866,3.22966482341181,3.48000655138599
"Q12986",1.94042988909726,1.20269980709445,-0.137758903373936,-1.10070060474442,-1.55253717584713,1.96809075204526,1.59392738818048,0.0963968041871571,-0.924125133024872,-1.40464911476448,1.69568208606144,1.23486915170538,-0.156498474463177,-1.15820395911353,-1.58134587313976,1.77294133783134,1.42470714556415,0.165300974916865,-0.969904096485717,-1.64706072574487,2.10265813136374,1.35422645734993,-0.243249952383834,-1.07090590518889,-1.29399556623886,2.18859082369405,1.37923279049738,-0.211013672248687,-0.862758808288407,-1.17270125218536
"Q6ZNB6",0.647360564519635,-0.950424989682927,-0.314140564023813,1.40277674067916,3.48362233032349,0.633198686374004,-0.834801949749005,-0.455791606147607,1.33616911046401,3.78941626839572,0.689567543950467,-0.802235236046797,-0.750712438608111,1.46226176929635,3.86364116120201,0.549225575452399,-0.838125213278871,-0.605024971671893,1.36591645385806,3.34539637539127,0.327112470747085,-1.06527970500669,-0.397220086558492,1.84024165112349,3.7084079834836,0.716069030482181,-0.925521965511809,-0.318145982258939,2.13645390926865,3.79701297783614
"Q8NEJ9",-0.775045978967323,2.32745743429415,0.331705216498892,-0.722705531727531,-1.2442749092372,NA,NA,NA,NA,NA,0.407733430987933,1.88561340836382,0.0824300999459491,-0.928676657730334,-1.69366775655006,NA,NA,NA,NA,NA,-0.40051080717191,2.02506424110866,0.284987846937843,-0.744753082650589,-1.2798791671154,NA,NA,NA,NA,NA
"Q9NPE2",-1.24222572318998,-0.652946697859658,3.43749409080897,3.32135090142462,3.09897531816732,-1.08733480774686,-0.389961442824667,3.2457846596609,3.63156996830952,3.34724043793343,-1.17484937947612,-0.443791328260415,2.94483970938664,2.93796578489312,2.8626894238087,-1.30864450806894,-0.65240237021633,2.93885033700606,3.06536550818535,3.01237201021777,-1.27466891940935,-0.754601696520179,2.56342662733618,3.101532423752,2.75324082175748,-0.901849978907988,-0.607067158617095,2.59519331879485,3.16201663259515,2.91874877097841
"Q9H9Q4",0.478920048228657,0.699729293386671,-0.123528238123432,-0.828485703740949,-1.20336902365049,0.640713464839609,1.08331550233567,-0.100685134894047,-0.883156199035593,-0.863519841060387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97100086060977,0.855272156724597,-0.204133330200525,-0.747027329873913,-0.730583782072264,0.836489726110627,0.717473540520352,-0.557560706376137,-0.74414883271468,-0.81558004549409
"Q9NX24",-0.535394460231544,1.85996954822103,0.450379880071041,-0.620822671109192,-1.03554961284924,-0.519941730772745,1.62260242841828,0.151339301042281,-0.973922354105764,-1.51045706435753,0.610322096442037,1.86211411139865,0.42212533285652,-0.552727623654501,-1.16362338651955,-0.638950360297247,1.29442960210933,0.227124934449926,-1.01934582911973,-1.76797785382442,0.0322419311374938,1.51328860252475,0.18269229751619,-0.586774220089317,-0.986187605312715,-0.0529099142259408,1.37473347803121,-0.143659634915715,-0.762778947150105,-1.22458698609066
"P55769",-0.781206435319326,1.45154083301783,0.385817544851695,-0.398303483519043,-1.05871336344357,-0.742892802931918,1.19553658529376,0.174534254694902,-0.664608216011387,-1.26798266992458,0.278103727551442,1.27852008117665,0.481712262003304,-0.4872977725779,-1.01310127053948,-0.739829780588654,0.924632007009697,0.0731347046302154,-0.968774210348246,-1.59775807389495,-0.1543774780974,1.31637748191973,0.12234140752612,-0.496264562437177,-0.890786559526177,-0.247970794944038,1.04446406651325,-0.146227858164135,-0.735211382129185,-1.1158162905972
"Q6T4R5",-0.165952244791419,0.267955212291271,-0.0542424920273724,-0.585106777439201,-0.409584811310101,0.301470587489902,0.634964929435998,0.0821575590854259,-0.374953999279537,-0.413499444718575,0.0423641752480077,0.155490197747562,-0.0630775542589851,-0.499055213858338,-0.25415172283887,-0.0826369914780961,0.14509047680242,-0.0930786272255644,-0.34164682584199,-0.45292533021211,0.178236584604805,0.161952158926742,-0.231311746480758,-0.66447101031385,-0.331408830822449,0.502432447400349,0.656725170021248,-0.273465197895704,-0.584522545823397,-0.451977747228363
"Q5SYE7-2",0.974455891020679,1.02552496789589,0.033229160785111,-1.12060789716952,-1.29413707629693,0.665119852093973,1.96266006637552,0.0268708647247452,-0.756257811339522,-1.16384963838874,1.19993926779604,1.09942987203515,-0.207477775859482,-1.0135089678146,-1.37868187131339,0.840443091389792,0.660289751428221,0.277865757234879,-0.881826354499855,-1.45882220871131,1.83556032376939,1.20701822594562,-0.331082121243951,-0.944498898875273,-0.930050417609496,1.64528663387226,1.53386232138746,-0.23104079875296,-0.871865000553928,-0.959794897643586
